"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"Load Balancer","Denial of Service","Created by Rules Engine","Accidental or malicious deletion of Load Balancer","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1485 - Data Destruction","Denial of Service"
"Web Server","Tampering","Created by Rules Engine","Compromised CGI scripts or add-on code","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1505 - Server Software Component","Tampering"
"Web Server","Denial of Service","Created by Rules Engine","Denial of service attacks","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1498 - Network Denial of Service","Denial of Service"
"Load Balancer","Tampering","Created by Rules Engine","Desynchronization attacks","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Tampering"
"Web Server","Repudiation","Created by Rules Engine","Failure to monitor server logs","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1562 - Impair Defenses","Repudiation"
"Load Balancer","Tampering","Created by Rules Engine","Insecure cross-zone Load Balancing","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1526 - Cloud Service Discovery","Tampering"
"Load Balancer","Repudiation","Created by Rules Engine","Lack of logging and monitoring","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1562 - Impair Defenses","Repudiation"
"Database Server","Tampering","Created by Rules Engine","Unauthorized access from misconfigured network security controls","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1021 - Remote Services","Tampering"
"Database Server","Elevation of Privilege","Created by Rules Engine","Unauthorized access to Azure AD due to weak conditional access controls","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"Database Server","Information Disclosure","Created by Rules Engine","Unauthorized access to encryption keys in Azure Key Vault","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"Database Server","Information Disclosure","Created by Rules Engine","Unauthorized data access by Microsoft support staff via Customer Lockbox","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
"Web Server","Tampering","Created by Rules Engine","Unauthorized user access to ServerRoot","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1222 - File and Directory Permissions Modification","Tampering"
"Load Balancer","Tampering","Created by Rules Engine","Vulnerabilities in web applications","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Tampering"
