"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"Web Server","Tampering","Created by Rules Engine","Docker daemon configuration files misconfiguration","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1081 - Credentials in Files","Tampering"
"Web Server","Elevation of Privilege","Created by Rules Engine","Docker daemon misconfiguration","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1552.007 - Container API","Elevation of Privilege"
"Web Server","Elevation of Privilege","Created by Rules Engine","Docker host misconfiguration","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1044 - File System Permissions Weakness","Elevation of Privilege"
"Load Balancer","Elevation of Privilege","Created by Rules Engine","Excessive access permissions","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1098 - Account Manipulation","Elevation of Privilege"
"Database Server","Tampering","Created by Rules Engine","Unauthorized access from misconfigured network security controls","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1021 - Remote Services","Tampering"
"Database Server","Elevation of Privilege","Created by Rules Engine","Unauthorized access to Azure AD due to weak conditional access controls","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"Database Server","Information Disclosure","Created by Rules Engine","Unauthorized access to encryption keys in Azure Key Vault","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"Load Balancer","Elevation of Privilege","Created by Rules Engine","Unauthorized access via internet","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Elevation of Privilege"
"Database Server","Information Disclosure","Created by Rules Engine","Unauthorized data access by Microsoft support staff via Customer Lockbox","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
"Load Balancer","Information Disclosure","Created by Rules Engine","Unencrypted communication","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"Load Balancer","Denial of Service","Created by Rules Engine","Unrestricted incoming requests","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1498 - Network Denial of Service","Denial of Service"
"Load Balancer","Information Disclosure","Created by Rules Engine","Unrestricted public access","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1065 - Uncommonly Used Port","Information Disclosure"
"Load Balancer","Information Disclosure","Created by Rules Engine","Vulnerability to forward secrecy attacks","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1212 - Exploitation for Credential Access","Information Disclosure"
"Load Balancer","Spoofing","Created by Rules Engine","Weak authentication for ingress traffic","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Spoofing"
