"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"MySQL","Denial of Service","Created by Rules Engine","Attackers cause Denial of Service (DoS) on MySQL","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"MySQL","Elevation of Privilege","Created by Rules Engine","Attackers escalate privileges within MySQL","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1528 - Steal Application Access Token","Elevation of Privilege"
"MySQL","Tampering","Created by Rules Engine","Attackers exploit SQL injection vulnerabilities","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Tampering"
"MySQL","Elevation of Privilege","Created by Rules Engine","Attackers exploit unpatched vulnerabilities","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation","Elevation of Privilege"
"MySQL","Information Disclosure","Created by Rules Engine","Attackers gain unauthorized access to MySQL","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1558 - Steal or Forge Kerberos Tickets","Information Disclosure"
"MySQL","Information Disclosure","Created by Rules Engine","Attackers intercept unencrypted database traffic","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"MySQL","Information Disclosure","Created by Rules Engine","Attackers steal sensitive data from the database","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1531 - Account Access Removal","Information Disclosure"
"IoT Device Plugins","Information Disclosure","Created by Rules Engine","Compromised password storage","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"WSTUN","Elevation of Privilege","Created by Rules Engine","Configuration drift, mis-configuration and software/firmware vulnerabilities","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"IoTronic","Information Disclosure","Created by Rules Engine","Data transmitted over insecure channels may be intercepted, leading to potential breaches","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"Lightning-rod","Information Disclosure","Created by Rules Engine","Data transmitted over insecure channels may be intercepted, leading to potential breaches","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"IoTronic UI","Information Disclosure","Created by Rules Engine","Data transmitted over insecure channels may be intercepted, leading to potential breaches","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
