"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"WAMP Protocol - Crossbar","Tampering","Created by Rules Engine","An attacker can coerce the application to send a crafted request to an unexpected destination","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1556 - Modify Authentication Process","Tampering"
"WAMP Protocol - Crossbar","Spoofing","Created by Rules Engine","An attacker crafts malicious web links and distributes them hoping to induce users to click on the link and execute the malicious action against some third-party application","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1192 - Spearphishing Link","Spoofing"
"WAMP Protocol - Crossbar","Tampering","Created by Rules Engine","Attackers can gain access to the application with the serialized objects injection","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1221 - Template Injection","Tampering"
"IoT Node - Lightning-rod","Denial of Service","Created by Rules Engine","Attackers can overwhelm the IoT system, rendering it inoperable","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"MySQL","Denial of Service","Created by Rules Engine","Attackers cause Denial of Service (DoS) on MySQL","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"WAMP Protocol - Crossbar","Information Disclosure","Created by Rules Engine","Attackers could gain access to sensitive data through a man in the middle attack","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"Custom Plugins","Spoofing","Created by Rules Engine","Attackers craft malicious plugins masquerading as reputable ones","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter||ATT&CK Enterprise - T1195 - Supply Chain Compromise||ATT&CK Enterprise - T1553.002 - Code Signing","Spoofing"
"MySQL","Elevation of Privilege","Created by Rules Engine","Attackers escalate privileges within MySQL","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1528 - Steal Application Access Token","Elevation of Privilege"
"Custom Plugins","Tampering","Created by Rules Engine","Attackers execute unauthorized alterations made to the code of a plugin","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1195 - Supply Chain Compromise||ATT&CK Enterprise - T1222 - File and Directory Permissions Modification||ATT&CK Enterprise - T1553.002 - Code Signing","Tampering"
"MySQL","Tampering","Created by Rules Engine","Attackers exploit SQL injection vulnerabilities","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Tampering"
"Custom Plugins","Information Disclosure","Created by Rules Engine","Attackers exploit supply chain vulnerabilities and ecosystem security flaws","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1195 - Supply Chain Compromise||ATT&CK Enterprise - T1199 - Trusted Relationship||ATT&CK Enterprise - T1553.002 - Code Signing","Information Disclosure||Spoofing||Tampering"
"MySQL","Elevation of Privilege","Created by Rules Engine","Attackers exploit unpatched vulnerabilities","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation","Elevation of Privilege"
"Custom Plugins","Elevation of Privilege","Created by Rules Engine","Attackers exploit vulnerabilities in a Plugin System which has insufficient segregation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1055 - Process Injection||ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation||ATT&CK Enterprise - T1553.006 - Code Signing Policy Modification||ATT&CK Enterprise - T1569.002 - Service Execution","Elevation of Privilege"
"WAMP Protocol - Crossbar","Tampering","Created by Rules Engine","Attackers gain access to the system through server-side code injection","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1505 - Server Software Component","Tampering"
"Custom Plugins","Elevation of Privilege","Created by Rules Engine","Attackers gain elevated privilege through plugin exploits","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation","Elevation of Privilege"
"MySQL","Information Disclosure","Created by Rules Engine","Attackers gain unauthorized access to MySQL","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1558 - Steal or Forge Kerberos Tickets","Information Disclosure"
"MySQL","Information Disclosure","Created by Rules Engine","Attackers intercept unencrypted database traffic","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
